*Node
    140,   33.3413239,   4.81481504
    141,   32.4395294,   6.01851845
    142,   31.5377312,   7.22222233
    143,   30.6359348,   8.42592621
    144,   29.7341385,   9.62963009
    145,   28.8323421,    10.833333
    146,   27.9305439,   12.0370369
    147,   27.0287476,   13.2407408
    148,   26.1269512,   14.4444447
    149,   25.2251549,   15.6481485
    150,   24.3233585,   16.8518524
    151,   23.4215603,   18.0555553
    152,   22.5197639,   19.2592602
    153,   21.6179676,   20.4629631
    154,   20.7161713,    21.666666
    155,    19.814373,   22.8703709
    156,   18.9125767,   24.0740738
    157,   18.0107803,   25.2777786
    158,    17.108984,   26.4814816
    159,   16.2071877,   27.6851845
    160,   15.3053904,   28.8888893
    161,   14.4035931,   30.0925922
    162,   13.5017967,   31.2962971
    163,    6.8729682,   35.0622177
    164,   5.23695469,   35.0742645
    165,   4.46125507,   34.3633232
    166,   7.64603853,   34.3636856
    167,    4.6687746,   4.45209789
    168,   7.27171659,   4.37842607
    169,   6.01619005,   5.01070118
    170,   5.04111147,   44.7972717
    171,   7.48690414,   44.5948792
    172,    6.2053647,   45.2351494
    173,   4.75563526,   14.4347715
    174,   6.05045986,   15.0108891
    175,   7.28366995,   14.4057131
    176,   4.70891953,   24.3858643
    177,   7.32966805,   24.4394608
    178,   6.01834774,   25.0287895
    179,   4.14065218,   33.1684113
    180,   8.01363659,   33.1719513
    181,   3.85489964,   41.7263947
    182,   8.31035614,   41.9201202
    183,   3.89271569,   21.7647667
    184,   8.48352337,   21.7887573
    185,   8.09772491,    13.097743
    186,   3.93755841,    12.965148
    187,   3.94067931,   31.9065456
    188,   8.28117085,   31.8614693
    189,    8.3442955,   1.52207291
    190,   8.45031929,   11.7505226
    191,   3.86991954,   11.6154537
    192,    8.0445261,   2.99189782
    193,   3.89184451,   2.74008036
    194,   7.92823505,   22.9758129
    195,   3.99296904,   22.9999352
    196,   8.02240372,    43.284626
    197,   3.94523764,    43.122879
    198,   11.4327745,   43.3637924
    199,   11.3072615,   40.5159721
    200,   11.4063559,   36.1195145
    201,   11.4000158,   34.6728287
    202,   11.2993212,   44.8948479
    203,   11.3840847,   41.9767494
    204,   11.3337069,   39.0226402
    205,   11.3775187,   37.5615349
    206,   11.4160967,   33.2471848
    207,   11.3059568,   28.8123989
    208,   11.3411112,   27.3149967
    209,    11.350338,    22.922781
    210,   11.3014746,   21.4507103
    211,   11.3111734,   18.4464073
    212,   11.3493128,   16.9651527
    213,   11.2569227,   2.11865711
    214,   11.3729019,   15.4944153
    215,   11.3793354,   14.0387688
    216,   11.3449564,    12.595149
    217,   11.2503614,   11.1192608
    218,   11.2325325,   9.59990692
    219,   11.3083982,   8.09877586
    220,   11.3578272,   6.63759184
    221,   11.3715096,   5.18084335
    222,   11.3469801,   3.70408845
    223,   11.2807198,   30.3501835
    224,   11.3722639,   25.8366604
    225,   11.3796682,   24.3810406
    226,   11.2827568,   19.9462776
    227,   11.3605986,   31.8419132
    228,   7.85394192,   3.93460155
    229,   7.87832212,   14.0108919
    230,    8.0737915,   23.9398708
    231,   3.77819419,   3.95989251
    232,   4.09281301,   13.9773941
    233,   4.11776686,   23.9158306
    234,   6.03609562,   35.7364807
    235,   7.62758732,   35.2761078
    236,   4.40722179,   35.4537811
    237,   8.96399975,   23.1807938
    238,   2.76015735,    22.521616
    239,   9.13910007,   12.8408918
    240,   2.66506362,   12.2736492
    241,   9.30735207,   42.9186058
    242,   2.66427708,   42.5143166
    243,   9.05166435,   2.59407854
    244,   9.24625587,   32.8197861
    245,   2.99071717,   32.7952347
    246,   3.36190009,   33.9860535
    247,   8.79627609,   34.0437393
    248,   6.93532896,   5.26233578
    249,   5.03137732,   5.31236839
    250,   7.27128363,   45.9012756
    251,   5.24692583,   45.9145279
    252,    6.9608736,   15.2642565
    253,   5.10358095,   15.3227339
    254,   3.79725885,   40.1794662
    255,   8.47475529,   40.4421768
    256,   3.92381573,   20.3616714
    257,   8.39748383,   19.9084682
    258,   3.73447728,   30.5258541
    259,   8.42167664,   30.3601513
    260,   3.90180755,   10.1298418
    261,   8.05842876,    10.463438
    262,   6.94596195,   25.3479652
    263,   5.01659346,   25.2572346
    264,    10.219161,    43.934803
    265,   9.97254658,   39.7603073
    266,   10.1936541,   36.8041344
    267,   10.2494526,   35.4109726
    268,   10.0906696,   38.2474403
    269,   9.88806057,   41.4619789
    270,   10.1204042,   33.9581757
    271,   9.91978645,   8.77302933
    272,   9.92011452,   29.6013947
    273,    10.174366,   14.7647524
    274,   10.0029516,   12.0104799
    275,   10.1417351,   26.5309334
    276,   9.95650864,   19.1605492
    277,   10.1532125,   16.1945381
    278,   10.1686869,   23.7126789
    279,   9.91061783,   20.7539024
    280,   10.1660643,   5.92275429
    281,   10.1517477,   4.50014257
    282,   10.0862198,   7.32927847
    283,   10.0718107,   17.6451244
    284,   10.0270195,   28.0266438
    285,    10.200016,   25.1056919
    286,   10.1632833,   13.3816938
    287,   9.62087154,   10.4265728
    288,    9.8450222,   31.3495941
    289,   1.40344274,   44.9574203
    290,   1.32406104,   41.7465096
    291,   1.24492812,   37.1889877
    292,   1.27780473,   34.2015991
    293,   1.25746751,   35.6918106
    294,   1.25805354,   38.6949959
    295,   1.28611434,   40.2129517
    296,   1.37755799,   43.3161125
    297,   1.31882691,   3.86771536
    298,   1.36049783,   2.40838146
    299,   1.51287794,   32.6200714
    300,    1.3787241,   21.9417839
    301,   1.35024071,   5.32659864
    302,   1.36192811,   6.84241819
    303,   1.33402836,   8.38772392
    304,   1.32248557,   9.92609501
    305,   1.36644745,   12.9764671
    306,   1.27584648,   15.9673958
    307,   1.26674926,   17.4394073
    308,   1.28643417,   18.9360294
    309,   1.58354867,   23.5658379
    310,   1.31524611,   26.5844021
    311,    1.2628547,   28.0490856
    312,   1.25258172,   29.4957542
    313,   1.33886969,   14.4928312
    314,   1.35566032,   25.1194115
    315,   1.31431067,   20.4381504
    316,    1.3193388,   30.9759407
    317,   1.32903886,   11.4513226
    318,   8.05810452,   25.0231876
    319,   3.74845505,   24.8086834
    320,   3.85752201,   14.9989014
    321,   3.84070945,   5.05970812
    322,   7.99911451,   14.8661814
    323,   7.98862362,   4.77856636
    324,   7.14402246,   36.0504189
    325,   8.88823509,   3.87489367
    326,   8.92640114,   14.0593996
    327,   2.62125373,   3.22856045
    328,   5.12089634,   35.8988724
    329,   8.41611958,   35.0743484
    330,   5.95024204,    5.9343009
    331,   6.05616331,   15.9404774
    332,   5.97412491,   25.9458714
    333,   3.97167301,   45.5565529
    334,    3.6613009,   34.9430389
    335,   8.48310757,   45.7046318
    336,   9.87095547,   1.54714632
    337,    3.1167984,   23.7382565
    338,   2.64326954,   21.1147423
    339,   2.62202287,    10.767848
    340,   2.82900405,   13.8596449
    341,   8.90371513,   44.3154907
    342,   2.66360426,    31.483181
    343,   2.87532783,   44.2079582
    344,   2.57720137,   40.9700661
    345,   10.0944176,   3.05650115
    346,   9.89671707,   45.4749603
    347,   9.32529163,   34.9040947
    348,   10.4462862,   42.7311859
    349,   9.02731705,   36.0259743
    350,   8.93941498,   37.4326363
    351,   8.66713333,   38.8834419
    352,   10.3976755,   32.6433296
    353,   10.0297737,   22.3016033
    354,   9.03360558,   25.7487411
    355,   9.01105785,   15.4564247
    356,   8.96494293,    6.5918684
    357,   9.01704788,   5.26985979
    358,   8.55161572,   28.7173958
    359,   8.74993706,   18.2706871
    360,   9.08303452,    24.451828
    361,   8.76039886,   7.90254784
    362,    8.9028511,   16.8281307
    363,   8.81933784,   27.1513538
    364,   2.34135127,   33.7155342
    365,   5.50864029,   19.6274128
    366,   6.73754311,   29.4971561
    367,   7.01477814,   19.5547752
    368,   6.70009756,   9.74161243
    369,   1.47507787,  0.954554379
    370,   2.43046236,   36.4890175
    371,   2.51164436,   39.4342041
    372,   2.60451007,   19.6366367
    373,   2.76319051,   25.8988228
    374,   2.44394898,   28.7570705
    375,   2.47812414,   16.6844826
    376,   2.62263393,   4.58287907
    377,   2.84591413,   6.06564951
    378,   2.70996904,   7.66665173
    379,   2.67037821,   9.22592545
    380,   2.52971864,   15.3413286
    381,   2.54899383,   34.9949112
    382,   2.54713488,   27.4023113
    383,   2.44576383,   37.9364586
    384,   2.56197977,   18.1187477
    385,   4.78566122,   29.2354546
    386,   6.87279558,    39.502861
    387,   5.12398577,   9.55926609
    388,   5.05218887,   39.1558266
    389,   3.50664115,   35.9300308
    390,    8.0404644,   35.8288155
    391,   6.37819624,   36.6760635
    392,   4.97900581,   6.45844603
    393,   6.87072897,   6.46758461
    394,   5.09881353,   16.5889969
    395,   6.92746401,   16.3420181
    396,   2.76729512,   1.78075564
    397,   6.82096195,   26.4535198
    398,   4.96425724,   26.4624691
    399,   7.61731386,    37.899437
    400,   4.17667007,   44.2669334
    401,   3.93035507,   18.8141251
    402,   3.39115238,   16.0472679
    403,   7.92614031,   5.91888762
    404,   7.88875246,   16.0227585
    405,    7.8297596,   26.2283649
    406,   4.06297112,   25.8691273
    407,   2.51353049,   24.6262016
    408,   7.97197819,    36.713253
    409,    8.4065237,   9.26930428
    410,   7.77407885,   7.11039543
    411,   7.24967146,   27.6242085
    412,   4.16217518,   8.47938538
    413,   3.67983651,   38.5973167
    414,   3.96234298,   7.01936102
    415,   3.83924651,   17.1766529
    416,   3.54070449,   37.1875229
    417,    3.6559484,   28.2250137
    418,    7.0570879,   37.0314789
    419,   5.88826704,   7.01520014
    420,   4.13186979,   5.98310661
    421,   6.20925903,   17.0992661
    422,   5.97815228,   27.0690594
    423,   4.25806284,   16.0269108
    424,   6.74974012,   7.43985748
    425,   4.46332836,    36.479763
    426,   7.54229021,   17.3786945
    427,   5.48389244,   36.7141342
    428,   5.17912197,   17.9492035
    429,   3.81459832,    26.925621
    430,   4.73231316,   37.6587982
    431,   5.85066795,   8.28635406
    432,   4.86073828,   27.6916542
    433,   6.17054129,   37.8055153
    434,   7.37358475,   8.29167843
    435,   6.51390648,   18.3847637
    436,   4.96849155,   7.45174932
    437,   5.92235327,   28.2235069
    438,   2.59508872,   45.7443848
    439,   7.64367914,   18.6994781
    440,   4.10402346,   1.34513927
    441,   3.42071414,   29.3637676
    442,    2.4724443,   30.1002617
    443,    13.914813,   27.1936321
    444,   13.8877687,   22.8352833
    445,   13.8820591,   21.3774128
    446,   13.8817091,   18.4658623
    447,   13.8816328,   16.9885826
    448,   13.8813572,   15.5113249
    449,   13.8812122,   14.0340643
    450,   13.8811684,    12.556819
    451,   13.8814058,   11.0796347
    452,    13.881979,   9.60244751
    453,   13.8829374,   8.12525558
    454,   13.8841705,   6.64804077
    455,   13.8971939,   5.16179514
    456,   13.9481344,    3.6343379
    457,   13.9718332,   2.01120949
    458,   13.9328289,   25.7455158
    459,   13.9029312,   24.2714424
    460,   13.8765049,   19.9280987
    461,   17.4424725,   23.9757862
    462,   19.1850033,   21.4908257
    463,   30.9143734,   5.79642344
    464,   13.9647284,   28.5906639
    465,   15.4145737,   26.4084454
    466,   18.2632046,   22.7277355
    467,   21.0248375,   19.0814438
    468,   24.6343956,   14.2660284
    469,   28.2398777,   9.44988918
    470,    31.806057,   4.54027033
    471,   16.5673046,   25.1647167
    472,   20.0968685,   20.2860241
    473,   23.7330132,   15.4700031
    474,    25.535738,   13.0620365
    475,   21.9292984,   17.8776817
    476,   22.8314838,   16.6739407
    477,   26.4370117,   11.8579235
    478,   27.3382931,   10.6538115
    479,   29.1400948,    8.2444315
    480,    30.028698,   7.02419949
    481,   32.7686729,   3.40481663
    482,   33.6846352,    2.3385129
    483,   34.5392036,   1.18919015
    484,   31.6734676,   1.28919947
    485,   30.1767902,   1.37615287
    486,   28.6082535,   1.34947515
    487,   27.0646477,   1.32576537
    488,   25.5365429,   1.31816554
    489,   24.0136089,   1.31679249
    490,   22.4915142,   1.31616426
    491,   20.9696102,   1.31539679
    492,   19.4462452,   1.31518328
    493,   17.9114532,   1.33098936
    494,   16.3983364,   1.33052301
    495,   15.2144737,   19.1684704
    496,    15.164113,   14.7725592
    497,   15.1641064,   11.8184586
    498,   15.1671572,   8.86472225
    499,   15.1572409,   16.2393379
    500,     15.17237,   23.4337101
    501,   15.1932039,   20.6225281
    502,   15.1835871,   5.89284468
    503,   15.2312555,   4.39114237
    504,   15.1721973,   7.38498402
    505,   15.1694221,   22.0362663
    506,   15.1656294,   10.3416815
    507,   15.1725721,   17.6834888
    508,   15.1641903,   13.2954397
    509,    14.961338,   27.7533627
    510,   24.0433846,   12.8843327
    511,   15.2005968,   24.8382378
    512,    18.510603,   20.1055012
    513,   17.5961266,   21.3691387
    514,   22.2391701,   15.2934256
    515,   29.3576984,   5.56901932
    516,   20.3972359,   17.7071571
    517,   27.6350079,   8.05941296
    518,   31.2136497,    2.8364203
    519,   28.4975243,   6.82269335
    520,    16.587738,    22.693821
    521,   25.8440094,   10.4746723
    522,   26.7414055,    9.2682972
    523,   19.4634399,   18.9032536
    524,   23.1424885,   14.0889683
    525,   24.9436684,   11.6796846
    526,   21.3130836,   16.5016041
    527,   30.2234764,    4.2651329
    528,    29.447052,   2.76395607
    529,   26.3009491,   2.64129233
    530,   20.2018452,   2.63596606
    531,   23.2521515,   2.63131905
    532,   17.1090984,   2.67132187
    533,   27.8513031,   2.69212675
    534,    24.775322,   2.63346434
    535,   21.7281647,   2.63177299
    536,   18.6494884,   2.68210173
    537,   33.1030464,   1.17630696
    538,   15.4541302,   2.72844052
    539,   32.4886932,   2.20905113
    540,   16.4450092,   12.5468864
    541,   16.4529285,   13.9982586
    542,   16.4910164,   15.4606361
    543,   16.7420502,   19.9402218
    544,   16.4713001,   16.9049149
    545,    16.508955,   18.3210926
    546,   16.4496937,   11.0792456
    547,   16.4530048,   9.60457897
    548,   16.4566727,   8.12769413
    549,   16.4588566,   6.62425709
    550,   16.4649963,   5.12506723
    551,   16.1940975,   24.0212555
    552,   21.6182194,   13.9329386
    553,   19.7435036,   16.3403721
    554,   20.6985893,   15.1434765
    555,   18.8401527,   17.5629997
    556,   27.8040943,   5.40225744
    557,   26.9745502,   6.66563082
    558,   17.9320297,   18.7280388
    559,   16.2577076,   21.3323956
    560,   26.1215076,   7.89209557
    561,    24.349577,   10.2971697
    562,   25.2421455,   9.09650421
    563,   22.5284271,   12.7181149
    564,   23.4440651,   11.5058641
    565,   24.0131645,   3.93789434
    566,   25.5335274,   3.95216393
    567,   27.0660973,   4.01366758
    568,   28.6249542,   4.11769342
    569,   22.4882393,   3.93951249
    570,   17.7985497,   4.18755102
    571,   19.4328651,   3.98203921
    572,   20.9535942,   3.95082712
    573,   15.1179295,   1.21403468
    574,   17.7350044,   11.7876101
    575,   17.6959782,   10.3414068
    576,   17.7711086,   7.37213612
    577,    17.759016,    5.8439064
    578,   18.0093174,   16.2007713
    579,   17.7337093,   8.88381195
    580,   17.7797813,   14.6158142
    581,   17.7463818,   13.2128353
    582,   16.4116058,    3.8207047
    583,   20.9491577,   12.5249949
    584,   21.9267006,   11.2872963
    585,   19.1846027,   14.9921274
    586,   23.7138252,   8.96323586
    587,   20.0860214,   13.8203297
    588,    17.552351,   17.5435638
    589,    25.457428,   6.54582119
    590,   24.5905457,   7.77226877
    591,   22.8477345,   10.1513157
    592,   18.8748837,   5.16974115
    593,   20.1766491,    5.2353754
    594,    26.267725,   5.30296469
    595,   24.7471867,   5.23763323
    596,   21.6913605,   5.21510601
    597,   23.2199059,   5.20610332
    598,   19.2006893,   12.4352112
    599,   19.2424355,   6.54963064
    600,   20.2715588,   10.8487635
    601,   18.7783184,   11.0193691
    602,   22.1900749,   8.90776253
    603,   19.0060463,   9.70773029
    604,   18.7994957,   13.8152637
    605,    22.378067,   6.44994354
    606,   21.5511303,   10.0349922
    607,   19.0833473,   8.17787743
    608,   20.8689041,   6.44796085
    609,   23.9075718,   6.48233604
    610,   23.0463009,   7.70652056
    611,   21.5383549,   7.67769003
    612,   20.5525303,   8.98984909
    613,   20.2571144,   7.56860161
	
	номера элементов и пренадлежащих им узлов
	
*Element, type=DC2D3
  1, 316,  83, 312
  2, 296, 290, 242
